Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Domain,Number of sessions,Power drawn (kWh),Number of faults,Uptime,Display category
Jul-24,62155,62155,"NHS TSH Car Parks, NHS State Hospital Carstairs, ChargePlace Scotland",South Lanarkshire,ML11 8RP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62171,62171,"NHS TSH Internal, NHS State Hospital Carstairs, ChargePlace Scotland, NHS The State Hospital",South Lanarkshire,ML11 8PR,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62172,62172,"NHS TSH Internal, NHS State Hospital Carstairs, ChargePlace Scotland, NHS The State Hospital",South Lanarkshire,ML11 8PR,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62184,62184,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,KA16 9AS,ChargePlace Scotland,12,271.97,0,100.00%,Public
Jul-24,62201,62201,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,1,26.57,0,100.00%,Public
Jul-24,62202,62202,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,3,68.79,0,90.90%,Public
Jul-24,62203,62203,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,1,6.17,0,91.50%,Public
Jul-24,WBECYC_28,62205,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3PH,ChargePlace Scotland,12,210.4,0,100.00%,Public
Jul-24,62206,62206,"ChargePlace Scotland, West Lothian Council",West Lothian,,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62211,62211,"Morvern Community Development Company Ltd, ChargePlace Scotland",Highland,,ChargePlace Scotland,15,206.9,2,100.00%,Public
Jul-24,ACE0537624,62215,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62216,62216,"ChargePlace Scotland, West Lothian Council",West Lothian,,ChargePlace Scotland,3,141.92,0,100.00%,Public
Jul-24,62218,62218,"Clackmannanshire Council, ChargePlace Scotland",Clackmannanshire,FK10 1BD,ChargePlace Scotland,1,28.46,0,100.00%,Public
Jul-24,WBECYC_27,62221,"ChargePlace Scotland, Midlothian Council",Midlothian,,ChargePlace Scotland,60,1379.94,0,100.00%,Public
Jul-24,ACE0537625,62224,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,8,185.98,0,100.00%,Public
Jul-24,ACE0537622,62225,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,49,1063.59,0,100.00%,Public
Jul-24,62227,62227,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3AZ,ChargePlace Scotland,8,104.52,0,100.00%,Public
Jul-24,ACE053626,62234,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0537627,62244,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,43,1071.37,0,100.00%,Public
Jul-24,ACE0537623,62245,"ChargePlace Scotland, Midlothian Council",Midlothian,Eh22 1GJ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0346371,62251,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,7,277.41,0,100.00%,Public
Jul-24,62256,62256,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,3,98.6,0,100.00%,Public
Jul-24,ACE0346234,62257,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62258,62258,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,4,122.23,0,100.00%,Public
Jul-24,FC18605,62259,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH4 6EQ,ChargePlace Scotland,32,565.43,2,96.20%,Public
Jul-24,FC18608,62260,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH4 6EQ,ChargePlace Scotland,29,542.87,0,100.00%,Public
Jul-24,62261,62261,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,3,80.83,0,100.00%,Public
Jul-24,62266,62266,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,2,28.24,0,100.00%,Public
Jul-24,62268,62268,"Wheatley Group, ChargePlace Scotland",Glasgow City,G82 5DB,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,FC18532,62269,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 8JY,ChargePlace Scotland,17,238.76,0,100.00%,Public
Jul-24,FC18536,62270,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 8JY,ChargePlace Scotland,36,361.5,1,100.00%,Public
Jul-24,Rolec_DJL41323,62271,"ChargePlace Scotland, Wheatley Group",Glasgow City,G5 9XD,ChargePlace Scotland,18,239.03,0,100.00%,Public
Jul-24,Rolec_DJL41067,62276,"ChargePlace Scotland, Wheatley Group",Glasgow City,G5 9XD,ChargePlace Scotland,8,107.19,0,100.00%,Public
Jul-24,62278,62278,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,4,196.08,0,100.00%,Public
Jul-24,FC18123,62279,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 8JY,ChargePlace Scotland,40,641.15,0,100.00%,Public
Jul-24,FC18125,62280,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 8JY,ChargePlace Scotland,45,861.82,0,86.50%,Public
Jul-24,62281,62281,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,2,30.75,1,100.00%,Public
Jul-24,62287,62287,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,1,27.21,0,100.00%,Public
Jul-24,62288,62288,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,FC18604,62289,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH4 3JH,ChargePlace Scotland,0,0,1,100.00%,Public
Jul-24,FC18609,62299,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH4 3JH,ChargePlace Scotland,6,39.13,1,100.00%,Public
Jul-24,FC18116,62300,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH8 7PG,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,FC18114,62301,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH8 7PG,ChargePlace Scotland,24,514.37,0,100.00%,Public
Jul-24,FC18128,62302,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 4QR,ChargePlace Scotland,70,1126.07,1,100.00%,Public
Jul-24,FC18126,62303,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH6 4QR,ChargePlace Scotland,124,1464.25,1,100.00%,Public
Jul-24,62304,62304,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62305,62305,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62306,62306,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62307,62307,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62308,62308,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62309,62309,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62310,62310,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,FC18111,62311,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH3 9EW,ChargePlace Scotland,93,1419.35,0,100.00%,Public
Jul-24,FC18113,62312,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH3 9EW,ChargePlace Scotland,161,2141.29,0,100.00%,Public
Jul-24,62314,62314,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62315,62315,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62316,62316,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62317,62317,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3UQ,ChargePlace Scotland,42,511.32,0,100.00%,Public
Jul-24,62318,62318,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3UQ,ChargePlace Scotland,108,1509.51,1,100.00%,Public
Jul-24,FC18112,62321,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH9 1NJ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,FC18115,62322,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH9 1NJ,ChargePlace Scotland,66,1074.86,1,100.00%,Public
Jul-24,62324,62324,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FR,ChargePlace Scotland,147,3049.69,1,95.40%,Public
Jul-24,62325,62325,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FR,ChargePlace Scotland,117,2498.06,1,89.10%,Public
Jul-24,62326,62326,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,1,8.32,0,100.00%,Public
Jul-24,62327,62327,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,2,63.39,0,100.00%,Public
Jul-24,62328,62328,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,49,1232.63,2,96.90%,Public
Jul-24,FC18127,62333,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH16 5EB,ChargePlace Scotland,15,304.29,0,100.00%,Public
Jul-24,62336,62336,"ChargePlace Scotland, Fife Council",Fife,KY2 6NA,ChargePlace Scotland,7,78.92,1,100.00%,Public
Jul-24,62337,62337,"ChargePlace Scotland, Fife Council",Fife,KY2 6NA,ChargePlace Scotland,2,0.15,0,100.00%,Public
Jul-24,62338,62338,"ChargePlace Scotland, Fife Council",Fife,KY2 6NA,ChargePlace Scotland,3,30.93,0,100.00%,Public
Jul-24,FC18606,62341,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH13 9LW,ChargePlace Scotland,9,65.22,0,100.00%,Public
Jul-24,FC18607,62342,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH13 9LW,ChargePlace Scotland,25,310.04,0,100.00%,Public
Jul-24,FC18124,62343,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH16 5EB,ChargePlace Scotland,27,218.03,1,100.00%,Public
Jul-24,62344,62344,"ChargePlace Scotland, Fife Council",Fife,KY11 8HL,ChargePlace Scotland,26,476.39,0,100.00%,Public
Jul-24,62345,62345,"ChargePlace Scotland, Fife Council",Fife,KY11 8HL,ChargePlace Scotland,21,695.73,0,100.00%,Public
Jul-24,62356,62356,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 9LA,ChargePlace Scotland,23,717.54,0,100.00%,Public
Jul-24,62357,62357,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 3TU,ChargePlace Scotland,54,1117.09,0,98.60%,Public
Jul-24,HUB_03072,62358,"ChargePlace Scotland, The Merrick Leisure Centre",Dumfries and Galloway,DG8 6JQ,ChargePlace Scotland,52,1060.24,0,100.00%,Public
Jul-24,62366,62366,"ChargePlace Scotland, Fife Council",Fife,KY1 1NY,ChargePlace Scotland,72,1760.78,0,100.00%,Public
Jul-24,62371,62371,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8LF,ChargePlace Scotland,5,67.61,0,100.00%,Public
Jul-24,62372,62372,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8LF,ChargePlace Scotland,14,110.16,2,97.00%,Public
Jul-24,62373,62373,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8LF,ChargePlace Scotland,47,475.44,0,88.50%,Public
Jul-24,62374,62374,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8LF,ChargePlace Scotland,2,20.02,1,100.00%,Public
Jul-24,62387,62387,"Gavin Macdonald Flooring, ChargePlace Scotland",Highland,,ChargePlace Scotland,15,668.11,1,100.00%,Public
Jul-24,62401,62401,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH15 2AD,ChargePlace Scotland,41,559.77,1,100.00%,Public
Jul-24,62407,62407,"ChargePlace Scotland, Cockburnspath Village Hall",Scottish Borders,TD13 5XY,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0527436,62417,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,20,302.39,8,100.00%,Public
Jul-24,ACE0527437,62427,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,23,319.74,0,100.00%,Public
Jul-24,62436,62436,"ChargePlace Scotland, Stirling Council",Stirling,FK7 7SZ,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0527434,62437,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,12,187.2,2,100.00%,Public
Jul-24,62446,62446,"ChargePlace Scotland, Stirling Council",Stirling,FK9 5DS,ChargePlace Scotland,1,50.75,0,100.00%,Public
Jul-24,ACE0527435,62447,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,3,0,0,100.00%,Public
Jul-24,62508,62508,"ChargePlace Scotland, Stirling Council",Stirling,FK7 7QT,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62509,62509,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1SD,ChargePlace Scotland,5,36.16,0,100.00%,Public
Jul-24,62518,62518,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1SD,ChargePlace Scotland,0,0,0,90.80%,Public
Jul-24,62519,62519,"ChargePlace Scotland, Stirling Council",Stirling,FK7 7QS,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62528,62528,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1JS,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62529,62529,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1HL,ChargePlace Scotland,1,25.14,1,100.00%,Public
Jul-24,62538,62538,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1PQ,ChargePlace Scotland,5,27.62,0,90.90%,Public
Jul-24,62539,62539,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1LL,ChargePlace Scotland,2,28.42,1,100.00%,Public
Jul-24,62548,62548,"ChargePlace Scotland, Stirling Council",Stirling,FK9 5DS,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62549,62549,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1PQ,ChargePlace Scotland,1,22.31,0,90.90%,Public
Jul-24,62552,62552,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH29 9EY,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62556,62556,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Inverness 2",Highland,IV2 5NA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62557,62557,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Inverness 2",Highland,IV2 5NA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62561,62561,"ChargePlace Scotland, THE CITY OF EDINBURGH COUNCIL",City of Edinburgh,EH29 9EY,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0609020,62562,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 2DA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62566,62566,"ChargePlace Scotland, Midlothian Council",Midlothian,EH25 9AP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0577990,62567,"ChargePlace Scotland, Midlothian Council",Midlothian,EH25 9AP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62571,62571,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Inverness 2",Highland,IV2 5NA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0609019,62572,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 2DA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0577988,62576,"ChargePlace Scotland, Midlothian Council",Midlothian,EH25 9AP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0577991,62577,"ChargePlace Scotland, Midlothian Council",Midlothian,EH25 9AP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62581,62581,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Inverness 2",Highland,IV2 5NA,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0577989,62586,"ChargePlace Scotland, Midlothian Council",Midlothian,EH25 9AP,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,ACE0577992,62587,"ChargePlace Scotland, Midlothian Council",Midlothian,EH24 9AU,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,UKEV23510-1,62589,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G33 2HE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,UKEV23504-1,62599,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G33 2HE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62653,62653,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62654,62654,"ChargePlace Scotland, Falkirk Council",Falkirk,FK2 9EE,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62655,62655,"Inverclyde Council, ChargePlace Scotland",Inverclyde,PA19 1NQ,ChargePlace Scotland,35,249.06,0,100.00%,Public
Jul-24,62665,62665,"Stirling Council, ChargePlace Scotland",Stirling,FK7 7QT,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62675,62675,"Stirling Council, ChargePlace Scotland",Stirling,FK7 7QT,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62678,62678,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62679,62679,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62688,62688,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62689,62689,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62698,62698,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62699,62699,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,UKEV16124,62708,"ChargePlace Scotland, Scottish Canals",Highland,IV3 8EX,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,WBECYC_22,62710,"ChargePlace Scotland, Midlothian Council",Midlothian,EH26 8HW,ChargePlace Scotland,26,314.78,0,100.00%,Public
Jul-24,WBECYC_23,62720,"ChargePlace Scotland, Midlothian Council",Midlothian,EH26 8HW,ChargePlace Scotland,46,751.21,0,100.00%,Public
Jul-24,WBECYC_24,62730,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3HA,ChargePlace Scotland,46,457.24,0,100.00%,Public
Jul-24,ACE0600771,62739,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1LB,ChargePlace Scotland,9,123.15,0,100.00%,Public
Jul-24,WBECYC_25,62740,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 2NU,ChargePlace Scotland,52,997.59,1,100.00%,Public
Jul-24,ACE0600772,62749,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1LB,ChargePlace Scotland,1,7.99,0,100.00%,Public
Jul-24,WBECYC_26,62750,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 5JG,ChargePlace Scotland,43,640.97,0,100.00%,Public
Jul-24,62807,62807,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,1,28.3,0,100.00%,Public
Jul-24,62808,62808,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,1,56.41,0,100.00%,Public
Jul-24,62809,62809,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62810,62810,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,1,11.92,0,100.00%,Public
Jul-24,62812,62812,Scottish Enterprise,South Lanarkshire,G75 0QR,ChargePlace Scotland,21,830.39,0,100.00%,Public
Jul-24,62813,62813,Scottish Enterprise,South Lanarkshire,G75 0QR,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62817,62817,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62822,62822,Scottish Enterprise,South Lanarkshire,G75 0QR,ChargePlace Scotland,7,67.73,1,100.00%,Public
Jul-24,62823,62823,Scottish Enterprise,South Lanarkshire,G75 0QR,ChargePlace Scotland,4,132.11,0,100.00%,Public
Jul-24,62824,62824,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA19 1QU,ChargePlace Scotland,48,1037.37,0,97.60%,Public
Jul-24,62832,62832,Scottish Enterprise,South Lanarkshire,G75 0QR,ChargePlace Scotland,1,43.12,0,100.00%,Public
Jul-24,62839,62839,"ChargePlace Scotland, NHS Forth Valley",Clackmannanshire,FK10 3JQ,ChargePlace Scotland,16,225.4,0,100.00%,Public
Jul-24,62844,62844,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA22 8DA,ChargePlace Scotland,2,55.79,0,100.00%,Public
Jul-24,62845,62845,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA22 8DA,ChargePlace Scotland,6,171.45,0,99.40%,Public
Jul-24,62854,62854,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,10,198.82,0,99.20%,Public
Jul-24,62855,62855,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Jul-24,62864,62864,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,9,308.11,1,100.00%,Public
Jul-24,62865,62865,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,1,16.95,0,100.00%,Public
