Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets,Uptime
Feb-23,51550,51550,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,286,5165.95,0,88.90%
Feb-23,SN25085,60510,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,219,3449.73,0,88.90%
Feb-23,APT51425,51425,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,285,5342.41,1,88.70%
Feb-23,52923,52923,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G1 1BL,Any,ChargePlace Scotland,101,1431.32,1,88.70%
Feb-23,52025,52025,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 1RJ,Any,ChargePlace Scotland,419,10559.1,5,88.60%
Feb-23,53915,53915,"ChargePlace Scotland, NHS Forth Valley",Stirling,FK8 2AU,Any,ChargePlace Scotland,56,788.76,15,88.50%
Feb-23,54101,54101,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G74 3EU,Any,ChargePlace Scotland,294,5702.52,6,88.50%
Feb-23,51564,51564,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY7 6GH,Any,ChargePlace Scotland,301,8484.13,2,88.40%
Feb-23,APT51596,51596,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,263,5727.86,3,88.40%
Feb-23,52235,52235,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA16 0FZ,Any,ChargePlace Scotland,102,1707.9,2,88.40%
Feb-23,52024,52024,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA17 0JU,Any,ChargePlace Scotland,393,10738.5,0,88.20%
Feb-23,52113,52113,"Caledonia Housing Association, ChargePlace Scotland",Perth and Kinross,PH1 2AG,Any,ChargePlace Scotland,86,1226.88,7,88.20%
Feb-23,51426,51426,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,276,4954.49,2,87.90%
Feb-23,51584,51584,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,426,6548.9,1,87.90%
Feb-23,52946,52946,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 9XG,Any,ChargePlace Scotland,126,1752.63,2,87.90%
Feb-23,60185,60185,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW",City of Edinburgh,EH14 2TF,Any,ChargePlace Scotland,41,287.25,1,87.90%
Feb-23,UC25113,61444,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,95,1491.37,4,87.90%
Feb-23,50796,50796,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8RS,Any,ChargePlace Scotland,189,2585.98,3,87.80%
Feb-23,51421,51421,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,386,5965.73,3,87.80%
Feb-23,53250,53250,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML2 0HQ,Any,ChargePlace Scotland,201,3946.69,4,87.70%
Feb-23,52042,52042,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA5 5BE,Any,ChargePlace Scotland,407,8826.83,3,87.60%
Feb-23,53586,53586,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,Any,ChargePlace Scotland,32,427.52,3,87.60%
Feb-23,50584,50584,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB11 7TH,Any,ChargePlace Scotland,80,574.47,2,87.50%
Feb-23,52684,52684,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,293,7588.87,1,87.50%
Feb-23,52709,52709,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0RD,Any,ChargePlace Scotland,33,464.36,2,87.50%
Feb-23,APT51549,51549,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,431,5484.23,1,87.40%
Feb-23,53994,53994,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML11 0LP,Any,ChargePlace Scotland,35,943.69,0,87.40%
Feb-23,54299,54299,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G72 7EA,Any,ChargePlace Scotland,270,5556.11,1,87.40%
Feb-23,60186,60186,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH41 4DT,Any,ChargePlace Scotland,25,645.44,1,87.40%
Feb-23,EFA00017,51240,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,389,8656,2,87.30%
Feb-23,CMU2011,52384,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,TD6 9LD,Any,ChargePlace Scotland,205,3754.35,4,87.30%
Feb-23,60695,60695,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BL,Any,ChargePlace Scotland,419,6405.09,2,87.30%
Feb-23,UC25174,61142,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,274,4596.34,0,87.20%
Feb-23,51536,51536,"ChargePlace Scotland, Falls of Shin Visitor Attraction Rapid Tariff, Kyle of Sutherland Development Trust",Highland,IV24 3AL,Any,ChargePlace Scotland,26,409.15,6,87.10%
Feb-23,52103,52103,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY11 7EG,Any,ChargePlace Scotland,257,8036.42,5,87.10%
Feb-23,51751,51751,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB15 8UN,Any,ChargePlace Scotland,315,9103.04,3,87.00%
Feb-23,24977,61160,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,285,5061.15,0,87.00%
Feb-23,53219,53219,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,270,5957.6,3,86.80%
Feb-23,52225,52225,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 1NJ,Any,ChargePlace Scotland,34,749.51,2,86.60%
Feb-23,51585,51585,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,438,7355.02,3,86.50%
Feb-23,APT51591,51591,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,180,4011.27,0,86.50%
Feb-23,52311,52311,"ChargePlace Scotland, Dundee & Angus College",Dundee City,DD3 8LE,Any,ChargePlace Scotland,109,2461.49,0,86.30%
Feb-23,52685,52685,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,347,8402.82,0,86.20%
Feb-23,53331,53331,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1DL,Any,ChargePlace Scotland,160,3550.17,1,86.20%
Feb-23,UC25173,61144,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,216,3553.23,1,86.20%
Feb-23,52962,52962,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3DB,Any,ChargePlace Scotland,407,9971.39,4,86.00%
Feb-23,60489,60489,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY11 7EG,Any,ChargePlace Scotland,379,10868.5,5,85.90%
Feb-23,51732,51732,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH33 1JB,Any,ChargePlace Scotland,49,1054.56,0,85.80%
Feb-23,51214,51214,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA8 7AA,Any,ChargePlace Scotland,440,8052,17,85.70%
Feb-23,53132,53132,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA11 3NN,Any,ChargePlace Scotland,429,11467.6,5,85.70%
Feb-23,60617,60617,"ChargePlace Scotland, Falkirk Council, Falkirk Council 7kw Dual Outlet",Falkirk,FK3 8BZ,Any,ChargePlace Scotland,31,598.99,0,85.70%
Feb-23,APT50880,50880,"ChargePlace Scotland, Dundee & Angus College",Angus,DD11 3EA,Any,ChargePlace Scotland,90,1939.57,0,85.60%
Feb-23,53590,53590,North Lanarkshire Council,North Lanarkshire,ML5 1RX,Any,ChargePlace Scotland,55,497.8,1,85.40%
Feb-23,53585,53585,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,Any,ChargePlace Scotland,111,2569.83,2,85.30%
Feb-23,50929,50929,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G74 5LB,Any,ChargePlace Scotland,166,2879.47,4,85.20%
Feb-23,53524,53524,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,338,7306.79,2,85.20%
Feb-23,52307,52307,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA32 8UY,Any,ChargePlace Scotland,60,1052.41,2,85.10%
Feb-23,53130,53130,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA6 7HH,Any,ChargePlace Scotland,444,13081.5,2,85.10%
Feb-23,52321,52321,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML11 0QW,Any,ChargePlace Scotland,18,238.09,0,85.00%
Feb-23,60411,60411,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,EH51 0AJ,Any,ChargePlace Scotland,47,732.54,1,84.90%
Feb-23,t53_2415_004,51231,"ChargePlace Scotland, Chocolates of Glenshiel Ltd, Chocolates of Glenshiel Ltd Rapid",Highland,IV40 8HW,Any,ChargePlace Scotland,32,684.61,4,84.80%
Feb-23,53463,53463,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,ML3 7UE,Any,ChargePlace Scotland,74,1793.61,2,84.80%
Feb-23,52019,52019,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA26 0NH,Any,ChargePlace Scotland,152,2939.88,4,84.70%
Feb-23,51723,51723,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeenshire,AB39 2BY,Any,ChargePlace Scotland,92,1298.74,1,84.60%
Feb-23,61445,61445,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,250,3900.3,1,84.60%
Feb-23,52730,52730,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8RB,Any,ChargePlace Scotland,118,1902.43,2,84.50%
Feb-23,53131,53131,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EW,Any,ChargePlace Scotland,557,13291.3,3,84.40%
Feb-23,52182,52182,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK14 7AA,Any,ChargePlace Scotland,459,12183.2,3,84.30%
Feb-23,52974,52974,"ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA8 8HE,Any,ChargePlace Scotland,108,2477.48,2,84.30%
Feb-23,60038,60038,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,529,4880.85,8,84.30%
Feb-23,60040,60040,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,296,5325.74,3,84.30%
Feb-23,51424,51424,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,419,7843.32,1,84.10%
Feb-23,51079,51079,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB35 5YE,Any,ChargePlace Scotland,50,1228.01,5,84.00%
Feb-23,51513,51513,"ChargePlace Scotland, NHS Grampian",Aberdeenshire,AB42 2XB,Any,ChargePlace Scotland,77,1460.31,3,83.90%
Feb-23,53897,53897,"ChargePlace Scotland, University of Dundee",Dundee City,DD1 4HD,Any,ChargePlace Scotland,51,749.94,2,83.90%
Feb-23,52917,52917,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3EA,Any,ChargePlace Scotland,398,10449.9,3,83.80%
Feb-23,52070,52070,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,61,652.26,3,83.60%
Feb-23,50701,50701,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 0QD,Any,ChargePlace Scotland,59,796.19,20,83.50%
Feb-23,60286,60286,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,Any,ChargePlace Scotland,47,1160.03,1,83.50%
Feb-23,52973,52973,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA8 8HE,Any,ChargePlace Scotland,450,9424.44,2,83.40%
Feb-23,52013,52013,Intu Braehead Shopping Centre,Renfrewshire,G51 4BN,Any,ChargePlace Scotland,146,1559.6,6,83.30%
Feb-23,52179,52179,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1LA,Any,ChargePlace Scotland,548,12399.1,3,83.30%
Feb-23,52238,52238,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA19 1QR,Any,ChargePlace Scotland,71,1323.25,1,83.20%
Feb-23,4756,52501,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",West Lothian,EH48 3LP,Any,ChargePlace Scotland,175,3143.75,1,83.20%
Feb-23,50581,50581,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB10 1LU,Any,ChargePlace Scotland,91,571.31,3,83.10%
Feb-23,APT51422,51422,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,326,5763.51,2,83.10%
Feb-23,60557,60557,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,6,0,0,83.10%
Feb-23,UC25191,60855,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,386,5585.22,0,83.00%
Feb-23,60874,60874,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 2DJ,Any,ChargePlace Scotland,468,10142.6,4,83.00%
Feb-23,51533,51533,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G74 5LB,Any,ChargePlace Scotland,91,2085,6,82.90%
Feb-23,52083,52083,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8HQ,Any,ChargePlace Scotland,30,573.3,3,82.90%
Feb-23,54099,54099,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G73 1BH,Any,ChargePlace Scotland,36,753.27,1,82.90%
Feb-23,60734,60734,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA12 8FA,Any,ChargePlace Scotland,43,451.21,4,82.50%
Feb-23,60882,60882,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA1 1XN,Any,ChargePlace Scotland,515,11798.6,4,82.50%
Feb-23,51927,51927,"Angus Council, ChargePlace Scotland",Angus,DD8 3HT,Any,ChargePlace Scotland,192,4870.31,2,82.40%
Feb-23,52240,52240,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 0NA,Any,ChargePlace Scotland,85,2258.05,0,82.20%
Feb-23,60535,60535,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2QL,Any,ChargePlace Scotland,2,40.53,1,82.20%
Feb-23,51571,51571,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G20 7PZ,Any,ChargePlace Scotland,127,3075.79,4,81.90%
Feb-23,APT51383,51383,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 1TL,Any,ChargePlace Scotland,545,12031.8,2,81.70%
Feb-23,51695,51695,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH41 3HA,Any,ChargePlace Scotland,18,355.14,0,81.70%
Feb-23,61601,61601,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,,Any,ChargePlace Scotland,90,1987.94,0,81.70%
Feb-23,51738,51738,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH21 8PB,Any,ChargePlace Scotland,41,930.57,1,81.60%
Feb-23,CMU2060,52215,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 0DF,Any,ChargePlace Scotland,180,3387.99,2,81.60%
Feb-23,52020,52020,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 1GB,Any,ChargePlace Scotland,427,9545.09,3,81.30%
Feb-23,52409,52409,"ChargePlace Scotland, Orkney Council Fast 22KW Tariff, Orkney Islands Council",Orkney Islands,KW15 1BX,Any,ChargePlace Scotland,40,486.09,0,81.30%
Feb-23,60237,60237,"ChargePlace Scotland, Pegasus Power, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,Any,ChargePlace Scotland,456,9098.03,2,81.30%
Feb-23,60252,60252,"ChargePlace Scotland, West Dunbartonshire Council",Glasgow City,G81 3HT,Any,ChargePlace Scotland,547,11102.7,8,81.30%
Feb-23,APT51547,51547,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,385,6717.15,0,81.20%
Feb-23,52470,52470,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,598,16101,1,81.20%
Feb-23,51722,51722,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeenshire,AB42 1QF,Any,ChargePlace Scotland,36,577.9,1,81.10%
Feb-23,UC25188,60856,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,369,5413.49,2,81.10%
Feb-23,52076,52076,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,56,1044.24,0,81.00%
Feb-23,APT51423,51423,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,450,8200.48,1,80.90%
Feb-23,52089,52089,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G41 3YR,Any,ChargePlace Scotland,159,2264,6,80.80%
Feb-23,52472,52472,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,617,8823.76,5,80.80%
Feb-23,60196,60196,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,Any,ChargePlace Scotland,106,2441.55,7,80.80%
Feb-23,60812,60812,"ChargePlace Scotland, Shetland Council",Shetland Islands,,Any,ChargePlace Scotland,28,596.43,0,80.80%
Feb-23,53774,53774,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA10 6EF,Any,ChargePlace Scotland,494,12995.2,1,80.70%
Feb-23,60574,60574,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 9DE,Any,ChargePlace Scotland,34,599.67,1,80.70%
Feb-23,51505,51505,"ChargePlace Scotland, University of Dundee, University of Dundee Rapid Tariff",Dundee City,DD1 4HN,Any,ChargePlace Scotland,4,9.61,2,80.60%
Feb-23,51891,51891,"ChargePlace Scotland, University of Edinburgh",City of Edinburgh,EH16 5AY,Any,ChargePlace Scotland,158,2386.65,0,80.60%
Feb-23,52650,52650,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 8QL,Any,ChargePlace Scotland,649,15101.8,5,80.60%
Feb-23,60921,60921,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G20 6DP,Any,ChargePlace Scotland,51,962.11,3,80.60%
Feb-23,53555,53555,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA9 1SX,Any,ChargePlace Scotland,484,11968.7,9,80.50%
Feb-23,50767,50767,"ChargePlace Scotland, Best Western Hotel Hillcroft",West Lothian,EH47 0JU,Any,ChargePlace Scotland,32,681.89,2,79.80%
Feb-23,52473,52473,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,598,11285.7,4,79.70%
Feb-23,51506,51506,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8FA,Any,ChargePlace Scotland,127,927.03,13,79.50%
Feb-23,51174,51174,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9NN,Any,ChargePlace Scotland,32,314.12,1,79.40%
Feb-23,52471,52471,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,663,16914.4,1,79.30%
Feb-23,53554,53554,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,36,732.71,0,79.30%
Feb-23,60042,60042,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,409,11400.9,4,79.30%
Feb-23,60193,60193,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EG,Any,ChargePlace Scotland,73,1071,2,79.20%
Feb-23,50282,50282,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AW,Any,ChargePlace Scotland,28,226.99,4,79.00%
Feb-23,51196,51196,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML9 1BN,Any,ChargePlace Scotland,59,1111.53,1,78.10%
Feb-23,51406,51406,"ChargePlace Scotland, NHS Highlands",Highland,IV2 3FG,Any,ChargePlace Scotland,270,5616.55,53,78.10%
Feb-23,60041,60041,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,367,10923.2,7,78.00%
Feb-23,52967,52967,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA6 7SH,Any,ChargePlace Scotland,58,542.09,1,77.40%
Feb-23,51678,51678,"ChargePlace Scotland, The Crichton Trust, The Crichton Trust, Dumfries 50KW Tariff",Dumfries and Galloway,DG1 4ZE,Any,ChargePlace Scotland,63,1371.88,1,77.30%
Feb-23,UC25189,60854,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,277,2265.39,0,77.30%
Feb-23,51137,51137,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,PA32 8UY,Any,ChargePlace Scotland,58,683.35,3,77.20%
Feb-23,60569,60569,Renfrewshire Council,Renfrewshire,PA2 8DX,Any,ChargePlace Scotland,103,2110.86,2,77.20%
Feb-23,54283,54283,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,137,1584.06,0,76.90%
Feb-23,51595,51595,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,252,3655.88,1,76.80%
